customer_id,customer_type,age,gender,area,dietary_preference,spice_preference,avg_spending_npr,loyalty_member,loyalty_status,spending_category
2654,Tourist,39,Female,Kalimati,Non-Vegetarian,Mild,1855,FALSE,Non-Loyal,High
2655,Local,59,Female,Kalanki,Non-Vegetarian,Medium,481,FALSE,Non-Loyal,Low
2656,Local,57,Male,Balkhu,Non-Vegetarian,Medium,940,FALSE,Non-Loyal,Medium
2657,Tourist,60,Male,Balkhu,No Preference,Medium,1778,FALSE,Non-Loyal,High
2658,Local,45,Female,New Baneshwor,Non-Vegetarian,Hot,943,TRUE,Loyal,Medium
2659,Local,20,Female,Maharajgunj,No Preference,Medium,464,FALSE,Non-Loyal,Low
2660,Student,25,Male,Chabahil,Vegetarian,Medium,545,FALSE,Non-Loyal,Medium
2661,Tourist,34,Male,Battisputali,Non-Vegetarian,Medium,1489,FALSE,Non-Loyal,High
2662,Local,35,Female,New Baneshwor,Non-Vegetarian,Medium,540,FALSE,Non-Loyal,Medium
2663,Student,20,Male,Thamel,Non-Vegetarian,Medium,544,FALSE,Non-Loyal,Medium
2664,Local,55,Male,Kalanki,Non-Vegetarian,Medium,681,FALSE,Non-Loyal,Medium
2665,Local,48,Male,Kalimati,Non-Vegetarian,Medium,831,FALSE,Non-Loyal,Medium
2666,Local,34,Female,Putalisadak,Non-Vegetarian,Hot,403,TRUE,Loyal,Low
2667,Local,56,Male,Thamel,Vegetarian,Mild,640,FALSE,Non-Loyal,Medium
2668,Local,42,Male,Putalisadak,Non-Vegetarian,Medium,554,FALSE,Non-Loyal,Medium
2669,Local,37,Male,Chabahil,Non-Vegetarian,Medium,747,TRUE,Loyal,Medium
2670,Local,53,Male,Lazimpat,No Preference,Mild,322,TRUE,Loyal,Low
2671,Corporate,40,Female,Durbarmarg,No Preference,Mild,976,FALSE,Non-Loyal,Medium
2672,Student,25,Male,Maharajgunj,Non-Vegetarian,Hot,372,TRUE,Loyal,Low
2673,Student,21,Female,Bouddha,Non-Vegetarian,Mild,631,FALSE,Non-Loyal,Medium
2674,Local,42,Male,Putalisadak,Non-Vegetarian,Hot,963,FALSE,Non-Loyal,Medium
2675,Local,23,Female,Maharajgunj,Non-Vegetarian,Hot,341,TRUE,Loyal,Low
2676,Tourist,24,Female,Chabahil,Non-Vegetarian,Medium,2254,FALSE,Non-Loyal,High
2677,Tourist,34,Male,Thamel,Non-Vegetarian,Medium,2249,TRUE,Loyal,High
2678,Expat,56,Female,Thamel,No Preference,Medium,1778,TRUE,Loyal,High
2679,Local,33,Male,Chabahil,No Preference,Mild,816,FALSE,Non-Loyal,Medium
2680,Corporate,44,Male,Chabahil,Non-Vegetarian,Hot,1270,TRUE,Loyal,High
2681,Local,34,Female,Koteshwor,No Preference,Medium,881,TRUE,Loyal,Medium
2682,Local,25,Male,Balkhu,Non-Vegetarian,Medium,379,TRUE,Loyal,Low
2683,Corporate,34,Male,Balkhu,Non-Vegetarian,Hot,1476,FALSE,Non-Loyal,High
2684,Local,45,Female,Jorpati,Non-Vegetarian,Medium,872,FALSE,Non-Loyal,Medium
2685,Student,24,Male,Kalanki,Vegetarian,Mild,504,TRUE,Loyal,Medium
2686,Local,55,Male,Lazimpat,Non-Vegetarian,Hot,891,TRUE,Loyal,Medium
2687,Tourist,32,Male,Bouddha,Non-Vegetarian,Hot,1452,TRUE,Loyal,High
2688,Corporate,31,Female,Durbarmarg,Non-Vegetarian,Medium,614,FALSE,Non-Loyal,Medium
2689,Local,50,Male,Lazimpat,Non-Vegetarian,Mild,427,FALSE,Non-Loyal,Low
2690,Student,22,Female,Kalanki,No Preference,Mild,526,TRUE,Loyal,Medium
2691,Expat,27,Female,Durbarmarg,Non-Vegetarian,Medium,1742,TRUE,Loyal,High
2692,Corporate,30,Female,Koteshwor,Non-Vegetarian,Hot,558,TRUE,Loyal,Medium
2693,Corporate,44,Female,Durbarmarg,Non-Vegetarian,Hot,1278,FALSE,Non-Loyal,High
2694,Expat,34,Male,Chabahil,Non-Vegetarian,Medium,1517,TRUE,Loyal,High
2695,Local,37,Female,Koteshwor,Non-Vegetarian,Mild,822,TRUE,Loyal,Medium
2696,Local,23,Female,Koteshwor,No Preference,Medium,604,FALSE,Non-Loyal,Medium
2697,Expat,26,Male,Baluwatar,Non-Vegetarian,Mild,875,TRUE,Loyal,Medium
2698,Expat,27,Female,Durbarmarg,Non-Vegetarian,Hot,1641,FALSE,Non-Loyal,High
2699,Expat,40,Female,Kalimati,Non-Vegetarian,Mild,1155,FALSE,Non-Loyal,High
2700,Tourist,34,Male,Jorpati,Non-Vegetarian,Mild,1854,FALSE,Non-Loyal,High
2701,Local,23,Female,Bouddha,Non-Vegetarian,Hot,986,FALSE,Non-Loyal,Medium
2702,Corporate,31,Male,Putalisadak,Vegetarian,Medium,1222,FALSE,Non-Loyal,High
2703,Local,46,Male,Battisputali,Non-Vegetarian,Medium,867,TRUE,Loyal,Medium
2704,Local,29,Male,Durbarmarg,Non-Vegetarian,Hot,900,FALSE,Non-Loyal,Medium
2705,Local,53,Male,Lazimpat,Non-Vegetarian,Hot,796,FALSE,Non-Loyal,Medium
2706,Local,42,Female,Chabahil,Non-Vegetarian,Medium,791,FALSE,Non-Loyal,Medium
2707,Local,43,Female,Baluwatar,Non-Vegetarian,Medium,468,FALSE,Non-Loyal,Low
2708,Local,48,Male,Bouddha,Non-Vegetarian,Hot,914,FALSE,Non-Loyal,Medium
2709,Local,34,Female,Battisputali,No Preference,Mild,692,FALSE,Non-Loyal,Medium
2710,Corporate,39,Female,New Baneshwor,Non-Vegetarian,Medium,1356,TRUE,Loyal,High
2711,Local,56,Male,Koteshwor,No Preference,Medium,446,FALSE,Non-Loyal,Low
2712,Local,50,Male,Baluwatar,Non-Vegetarian,Mild,586,FALSE,Non-Loyal,Medium
2713,Tourist,53,Female,Balkhu,Non-Vegetarian,Mild,1102,FALSE,Non-Loyal,High
2714,Student,26,Male,Chabahil,No Preference,Hot,246,TRUE,Loyal,Low
2715,Local,30,Female,Putalisadak,No Preference,Medium,761,FALSE,Non-Loyal,Medium
2716,Local,26,Male,Chabahil,Non-Vegetarian,Medium,383,TRUE,Loyal,Low
2717,Local,33,Female,Chabahil,Non-Vegetarian,Mild,646,FALSE,Non-Loyal,Medium
2718,Local,47,Male,Kalanki,Vegetarian,Mild,843,TRUE,Loyal,Medium
2719,Local,48,Female,Battisputali,Non-Vegetarian,Hot,613,TRUE,Loyal,Medium
2720,Local,27,Male,New Baneshwor,Non-Vegetarian,Medium,882,FALSE,Non-Loyal,Medium
2721,Tourist,22,Female,Putalisadak,Non-Vegetarian,Medium,2498,FALSE,Non-Loyal,High
2722,Local,34,Female,Durbarmarg,Vegetarian,Medium,582,TRUE,Loyal,Medium
2723,Local,32,Female,Bouddha,Vegetarian,Hot,762,FALSE,Non-Loyal,Medium
2724,Local,53,Female,Lazimpat,Vegetarian,Hot,564,FALSE,Non-Loyal,Medium
2725,Local,51,Male,Maharajgunj,Vegetarian,Hot,592,FALSE,Non-Loyal,Medium
2726,Local,27,Female,Jorpati,Non-Vegetarian,Hot,656,FALSE,Non-Loyal,Medium
2727,Tourist,35,Female,Bouddha,No Preference,Mild,1201,FALSE,Non-Loyal,High
2728,Expat,36,Female,Putalisadak,Non-Vegetarian,Hot,1876,FALSE,Non-Loyal,High
2729,Tourist,52,Male,Kalimati,Vegetarian,Medium,1451,TRUE,Loyal,High
2730,Tourist,57,Male,Maharajgunj,Non-Vegetarian,Mild,1406,FALSE,Non-Loyal,High
2731,Student,21,Male,Chabahil,Non-Vegetarian,Mild,402,FALSE,Non-Loyal,Low
2732,Local,41,Male,Bouddha,No Preference,Mild,682,FALSE,Non-Loyal,Medium
2733,Student,22,Male,New Baneshwor,No Preference,Hot,602,TRUE,Loyal,Medium
2734,Local,54,Female,Balkhu,No Preference,Mild,826,FALSE,Non-Loyal,Medium
2735,Student,24,Female,Bouddha,No Preference,Mild,580,FALSE,Non-Loyal,Medium
2736,Local,59,Female,Putalisadak,Non-Vegetarian,Mild,474,FALSE,Non-Loyal,Low
2737,Local,21,Female,Kalimati,Non-Vegetarian,Medium,720,TRUE,Loyal,Medium
2738,Local,47,Female,Maharajgunj,Vegetarian,Hot,339,FALSE,Non-Loyal,Low
2739,Tourist,63,Male,Jorpati,Non-Vegetarian,Medium,1260,FALSE,Non-Loyal,High
2740,Local,21,Male,Durbarmarg,Non-Vegetarian,Mild,970,FALSE,Non-Loyal,Medium
2741,Expat,51,Male,Lazimpat,No Preference,Medium,724,FALSE,Non-Loyal,Medium
2742,Local,51,Male,Putalisadak,Non-Vegetarian,Hot,408,TRUE,Loyal,Low
2743,Corporate,49,Male,Putalisadak,Non-Vegetarian,Hot,1135,TRUE,Loyal,High
2744,Tourist,50,Male,Kalanki,Non-Vegetarian,Hot,810,TRUE,Loyal,Medium
2745,Corporate,48,Female,Kalanki,Vegetarian,Hot,811,FALSE,Non-Loyal,Medium
2746,Tourist,52,Female,New Baneshwor,Non-Vegetarian,Mild,1473,FALSE,Non-Loyal,High
2747,Local,23,Male,Maharajgunj,Non-Vegetarian,Hot,513,FALSE,Non-Loyal,Medium
2748,Expat,59,Female,Putalisadak,Non-Vegetarian,Medium,1030,FALSE,Non-Loyal,High
2749,Local,49,Male,Chabahil,No Preference,Medium,827,TRUE,Loyal,Medium
2750,Local,56,Female,Maharajgunj,Non-Vegetarian,Hot,371,TRUE,Loyal,Low
2751,Corporate,37,Female,Kalanki,Vegetarian,Mild,1029,FALSE,Non-Loyal,High
2752,Local,26,Male,New Baneshwor,No Preference,Medium,568,TRUE,Loyal,Medium
2753,Expat,21,Male,Battisputali,Non-Vegetarian,Mild,1323,TRUE,Loyal,High
2754,Local,53,Female,Lazimpat,Non-Vegetarian,Mild,355,FALSE,Non-Loyal,Low
2755,Student,21,Female,Kalanki,Non-Vegetarian,Medium,482,TRUE,Loyal,Low
2756,Local,29,Male,Kalimati,Non-Vegetarian,Medium,345,TRUE,Loyal,Low
2757,Local,35,Female,Lazimpat,No Preference,Medium,377,TRUE,Loyal,Low
2758,Local,46,Male,Kalimati,Non-Vegetarian,Medium,409,FALSE,Non-Loyal,Low
2759,Local,50,Female,Balkhu,No Preference,Medium,971,FALSE,Non-Loyal,Medium
2760,Corporate,28,Male,Durbarmarg,Non-Vegetarian,Medium,683,TRUE,Loyal,Medium
2761,Local,43,Male,Bouddha,Non-Vegetarian,Medium,823,FALSE,Non-Loyal,Medium
2762,Student,25,Male,Balkhu,No Preference,Medium,458,FALSE,Non-Loyal,Low
2763,Local,45,Female,Chabahil,Non-Vegetarian,Medium,948,FALSE,Non-Loyal,Medium
2764,Local,48,Female,Putalisadak,Vegetarian,Mild,332,TRUE,Loyal,Low
2765,Student,22,Female,Baluwatar,No Preference,Medium,229,FALSE,Non-Loyal,Low
2766,Tourist,32,Female,Jorpati,Non-Vegetarian,Mild,1858,FALSE,Non-Loyal,High
2767,Expat,43,Female,Jorpati,Vegetarian,Hot,747,TRUE,Loyal,Medium
2768,Local,56,Male,Koteshwor,Non-Vegetarian,Hot,563,TRUE,Loyal,Medium
2769,Student,20,Female,New Baneshwor,Non-Vegetarian,Medium,364,TRUE,Loyal,Low
2770,Local,25,Male,Thamel,Non-Vegetarian,Mild,428,FALSE,Non-Loyal,Low
2771,Expat,57,Female,Putalisadak,Non-Vegetarian,Medium,1206,FALSE,Non-Loyal,High
2772,Local,23,Female,Balkhu,Vegetarian,Hot,650,FALSE,Non-Loyal,Medium
2773,Local,43,Female,New Baneshwor,Non-Vegetarian,Medium,313,TRUE,Loyal,Low
2774,Tourist,26,Male,Baluwatar,Non-Vegetarian,Mild,911,FALSE,Non-Loyal,Medium
2775,Tourist,49,Female,Bouddha,Vegetarian,Mild,2302,TRUE,Loyal,High
2776,Local,26,Male,Maharajgunj,No Preference,Mild,320,FALSE,Non-Loyal,Low
2777,Local,30,Male,Thamel,Vegetarian,Hot,914,TRUE,Loyal,Medium
2778,Local,54,Female,Kalimati,Non-Vegetarian,Medium,684,TRUE,Loyal,Medium
2779,Local,51,Female,Kalimati,Non-Vegetarian,Hot,371,TRUE,Loyal,Low
2780,Student,20,Male,Koteshwor,Non-Vegetarian,Hot,296,FALSE,Non-Loyal,Low
2781,Corporate,38,Female,Durbarmarg,Non-Vegetarian,Medium,817,FALSE,Non-Loyal,Medium
2782,Local,40,Male,New Baneshwor,Non-Vegetarian,Medium,450,FALSE,Non-Loyal,Low
2783,Local,21,Male,Jorpati,Non-Vegetarian,Hot,453,TRUE,Loyal,Low
2784,Student,19,Female,Maharajgunj,Non-Vegetarian,Medium,484,TRUE,Loyal,Low
2785,Tourist,36,Female,Thamel,Vegetarian,Medium,1333,FALSE,Non-Loyal,High
2786,Student,24,Male,Lazimpat,No Preference,Mild,211,FALSE,Non-Loyal,Low
2787,Student,20,Male,Bouddha,Non-Vegetarian,Medium,364,TRUE,Loyal,Low
2788,Local,49,Female,Balkhu,Non-Vegetarian,Hot,359,FALSE,Non-Loyal,Low
2789,Local,24,Male,Putalisadak,Vegetarian,Medium,522,TRUE,Loyal,Medium
2790,Student,23,Male,Balkhu,Non-Vegetarian,Medium,428,FALSE,Non-Loyal,Low
2791,Student,22,Female,Koteshwor,Non-Vegetarian,Medium,338,FALSE,Non-Loyal,Low
2792,Expat,57,Female,Koteshwor,No Preference,Hot,1979,TRUE,Loyal,High
2793,Tourist,28,Male,Durbarmarg,No Preference,Hot,1329,FALSE,Non-Loyal,High
2794,Expat,48,Male,Jorpati,Non-Vegetarian,Medium,782,FALSE,Non-Loyal,Medium
2795,Local,46,Male,Lazimpat,Non-Vegetarian,Medium,468,FALSE,Non-Loyal,Low
2796,Tourist,63,Female,Durbarmarg,No Preference,Hot,1318,FALSE,Non-Loyal,High
2797,Expat,20,Male,Kalimati,Non-Vegetarian,Medium,1259,TRUE,Loyal,High
2798,Local,25,Female,New Baneshwor,Vegetarian,Mild,365,FALSE,Non-Loyal,Low
2799,Local,22,Female,Balkhu,Vegetarian,Medium,737,FALSE,Non-Loyal,Medium
2800,Local,37,Female,Durbarmarg,No Preference,Mild,998,FALSE,Non-Loyal,Medium
2801,Student,24,Male,Maharajgunj,Non-Vegetarian,Medium,252,TRUE,Loyal,Low
2802,Local,26,Male,Jorpati,Vegetarian,Mild,885,TRUE,Loyal,Medium
2803,Local,41,Male,Thamel,Non-Vegetarian,Mild,862,TRUE,Loyal,Medium
2804,Tourist,32,Male,Chabahil,Vegetarian,Mild,1824,FALSE,Non-Loyal,High
2805,Local,59,Female,Koteshwor,Non-Vegetarian,Hot,379,FALSE,Non-Loyal,Low
2806,Local,42,Male,New Baneshwor,Non-Vegetarian,Hot,817,FALSE,Non-Loyal,Medium
2807,Local,57,Female,Maharajgunj,Vegetarian,Mild,974,TRUE,Loyal,Medium
2808,Local,23,Female,Maharajgunj,Non-Vegetarian,Hot,365,FALSE,Non-Loyal,Low
2809,Local,36,Female,Putalisadak,No Preference,Medium,484,FALSE,Non-Loyal,Low
2810,Local,57,Male,Maharajgunj,Vegetarian,Medium,447,FALSE,Non-Loyal,Low
2811,Local,27,Male,Maharajgunj,Non-Vegetarian,Medium,926,FALSE,Non-Loyal,Medium
2812,Student,18,Male,Baluwatar,No Preference,Mild,500,FALSE,Non-Loyal,Medium
2813,Student,27,Female,Koteshwor,No Preference,Medium,327,FALSE,Non-Loyal,Low
2814,Student,25,Female,Maharajgunj,Non-Vegetarian,Medium,340,FALSE,Non-Loyal,Low
2815,Local,36,Male,New Baneshwor,No Preference,Mild,665,FALSE,Non-Loyal,Medium
2816,Expat,32,Female,Thamel,Non-Vegetarian,Mild,1556,FALSE,Non-Loyal,High
2817,Tourist,29,Male,Maharajgunj,Vegetarian,Mild,1074,TRUE,Loyal,High
2818,Local,42,Male,Battisputali,Non-Vegetarian,Hot,333,TRUE,Loyal,Low
2819,Local,33,Male,Battisputali,No Preference,Medium,489,TRUE,Loyal,Low
2820,Local,59,Female,Battisputali,No Preference,Mild,685,TRUE,Loyal,Medium
2821,Student,20,Male,Jorpati,Non-Vegetarian,Medium,315,FALSE,Non-Loyal,Low
2822,Local,52,Male,Battisputali,No Preference,Medium,595,TRUE,Loyal,Medium
2823,Expat,26,Female,Balkhu,No Preference,Medium,1654,FALSE,Non-Loyal,High
2824,Local,28,Male,Maharajgunj,No Preference,Hot,810,TRUE,Loyal,Medium
2825,Local,47,Female,Durbarmarg,No Preference,Medium,848,FALSE,Non-Loyal,Medium
2826,Tourist,32,Male,Maharajgunj,Vegetarian,Mild,2226,FALSE,Non-Loyal,High
2827,Local,27,Female,Thamel,Non-Vegetarian,Medium,324,FALSE,Non-Loyal,Low
2828,Student,23,Male,Jorpati,Vegetarian,Medium,213,FALSE,Non-Loyal,Low
2829,Local,23,Male,New Baneshwor,No Preference,Hot,895,TRUE,Loyal,Medium
2830,Tourist,22,Female,Kalimati,No Preference,Medium,2353,TRUE,Loyal,High
2831,Local,57,Female,Battisputali,Non-Vegetarian,Hot,612,FALSE,Non-Loyal,Medium
2832,Corporate,35,Female,Baluwatar,No Preference,Medium,715,FALSE,Non-Loyal,Medium
2833,Local,54,Female,Balkhu,No Preference,Hot,469,FALSE,Non-Loyal,Low
2834,Local,24,Female,Thamel,Non-Vegetarian,Mild,904,TRUE,Loyal,Medium
2835,Expat,48,Male,Thamel,No Preference,Mild,1568,FALSE,Non-Loyal,High
2836,Tourist,25,Female,Putalisadak,Vegetarian,Medium,1494,TRUE,Loyal,High
2837,Local,31,Female,Balkhu,No Preference,Mild,893,TRUE,Loyal,Medium
2838,Student,26,Female,Jorpati,Non-Vegetarian,Medium,410,TRUE,Loyal,Low
2839,Corporate,46,Female,New Baneshwor,Non-Vegetarian,Mild,733,FALSE,Non-Loyal,Medium
2840,Expat,52,Female,Chabahil,Non-Vegetarian,Medium,1608,TRUE,Loyal,High
2841,Tourist,43,Male,Chabahil,Vegetarian,Mild,1517,TRUE,Loyal,High
2842,Student,23,Female,Bouddha,Non-Vegetarian,Hot,631,FALSE,Non-Loyal,Medium
2843,Student,19,Male,Battisputali,No Preference,Medium,497,FALSE,Non-Loyal,Low
2844,Expat,26,Male,Kalimati,Non-Vegetarian,Medium,1689,FALSE,Non-Loyal,High
2845,Tourist,63,Female,Maharajgunj,No Preference,Hot,1370,FALSE,Non-Loyal,High
2846,Local,54,Male,Chabahil,Non-Vegetarian,Mild,382,TRUE,Loyal,Low
2847,Local,26,Male,New Baneshwor,Non-Vegetarian,Hot,491,FALSE,Non-Loyal,Low
2848,Corporate,32,Female,Baluwatar,No Preference,Medium,1081,FALSE,Non-Loyal,High
2849,Local,41,Male,Kalimati,No Preference,Mild,800,FALSE,Non-Loyal,Medium
2850,Local,45,Female,Balkhu,Vegetarian,Mild,867,FALSE,Non-Loyal,Medium
2851,Local,29,Male,Kalimati,No Preference,Hot,395,FALSE,Non-Loyal,Low
2852,Local,57,Male,Balkhu,Vegetarian,Hot,839,FALSE,Non-Loyal,Medium
2853,Student,25,Male,Durbarmarg,Non-Vegetarian,Mild,378,FALSE,Non-Loyal,Low
2854,Student,27,Male,Lazimpat,Non-Vegetarian,Hot,318,FALSE,Non-Loyal,Low
2855,Local,24,Male,Koteshwor,Non-Vegetarian,Medium,938,FALSE,Non-Loyal,Medium
2856,Local,38,Male,Kalanki,Non-Vegetarian,Medium,569,FALSE,Non-Loyal,Medium
2857,Local,46,Male,Baluwatar,No Preference,Hot,980,FALSE,Non-Loyal,Medium
2858,Student,24,Male,Durbarmarg,Non-Vegetarian,Medium,223,FALSE,Non-Loyal,Low
2859,Local,34,Female,Koteshwor,No Preference,Mild,747,FALSE,Non-Loyal,Medium
2860,Local,49,Female,Baluwatar,Non-Vegetarian,Medium,786,TRUE,Loyal,Medium
2861,Local,47,Female,Thamel,No Preference,Medium,571,FALSE,Non-Loyal,Medium
2862,Local,30,Female,Maharajgunj,Non-Vegetarian,Medium,869,TRUE,Loyal,Medium
2863,Tourist,57,Male,Chabahil,No Preference,Mild,1476,FALSE,Non-Loyal,High
2864,Student,19,Male,Thamel,Non-Vegetarian,Hot,546,FALSE,Non-Loyal,Medium
2865,Corporate,44,Male,Lazimpat,Non-Vegetarian,Mild,1467,FALSE,Non-Loyal,High
2866,Local,37,Male,New Baneshwor,Vegetarian,Hot,363,FALSE,Non-Loyal,Low
2867,Local,28,Male,Baluwatar,Non-Vegetarian,Hot,305,FALSE,Non-Loyal,Low
2868,Local,21,Female,Koteshwor,No Preference,Mild,854,TRUE,Loyal,Medium
2869,Local,57,Male,Kalanki,Non-Vegetarian,Mild,876,FALSE,Non-Loyal,Medium
2870,Local,51,Male,Balkhu,Non-Vegetarian,Medium,625,TRUE,Loyal,Medium
2871,Corporate,28,Male,Kalimati,Vegetarian,Mild,1085,FALSE,Non-Loyal,High
2872,Corporate,45,Male,Baluwatar,Non-Vegetarian,Hot,1015,TRUE,Loyal,High
2873,Student,21,Male,Thamel,No Preference,Medium,460,FALSE,Non-Loyal,Low
2874,Student,27,Female,Maharajgunj,Non-Vegetarian,Mild,688,TRUE,Loyal,Medium
2875,Expat,55,Male,Putalisadak,Non-Vegetarian,Medium,1798,FALSE,Non-Loyal,High
2876,Student,22,Female,Kalanki,Non-Vegetarian,Medium,281,FALSE,Non-Loyal,Low
2877,Tourist,45,Male,Battisputali,Non-Vegetarian,Mild,2001,TRUE,Loyal,High
2878,Expat,27,Male,Baluwatar,No Preference,Medium,1717,FALSE,Non-Loyal,High
2879,Local,55,Female,Lazimpat,Non-Vegetarian,Medium,699,TRUE,Loyal,Medium
2880,Expat,55,Female,Balkhu,Non-Vegetarian,Hot,797,TRUE,Loyal,Medium
2881,Corporate,33,Male,Kalanki,Non-Vegetarian,Mild,1007,FALSE,Non-Loyal,High
2882,Tourist,23,Female,Putalisadak,Non-Vegetarian,Medium,1556,FALSE,Non-Loyal,High
2883,Local,45,Female,Thamel,Non-Vegetarian,Mild,972,TRUE,Loyal,Medium
2884,Local,21,Female,Kalanki,Non-Vegetarian,Medium,950,FALSE,Non-Loyal,Medium
2885,Local,42,Male,New Baneshwor,Vegetarian,Hot,331,TRUE,Loyal,Low
2886,Local,33,Female,Lazimpat,No Preference,Mild,379,TRUE,Loyal,Low
2887,Tourist,64,Female,Bouddha,No Preference,Mild,2160,FALSE,Non-Loyal,High
2888,Corporate,25,Male,Lazimpat,Vegetarian,Medium,819,FALSE,Non-Loyal,Medium
2889,Local,56,Female,Koteshwor,Non-Vegetarian,Medium,615,FALSE,Non-Loyal,Medium
2890,Local,38,Female,Kalimati,Non-Vegetarian,Hot,346,FALSE,Non-Loyal,Low
2891,Local,43,Male,Jorpati,No Preference,Medium,335,TRUE,Loyal,Low
2892,Local,55,Male,Bouddha,Non-Vegetarian,Medium,374,FALSE,Non-Loyal,Low
2893,Expat,56,Male,Putalisadak,Non-Vegetarian,Mild,1329,FALSE,Non-Loyal,High
2894,Student,20,Female,Kalanki,Vegetarian,Hot,293,FALSE,Non-Loyal,Low
2895,Corporate,42,Female,Battisputali,Non-Vegetarian,Hot,974,TRUE,Loyal,Medium
2896,Local,49,Female,Maharajgunj,Non-Vegetarian,Mild,355,FALSE,Non-Loyal,Low
2897,Local,51,Male,Bouddha,Non-Vegetarian,Hot,952,FALSE,Non-Loyal,Medium
2898,Expat,55,Female,Koteshwor,Non-Vegetarian,Medium,815,TRUE,Loyal,Medium
2899,Local,51,Male,Thamel,No Preference,Mild,836,FALSE,Non-Loyal,Medium
2900,Expat,26,Male,Jorpati,No Preference,Medium,1044,FALSE,Non-Loyal,High
2901,Corporate,39,Male,Durbarmarg,No Preference,Hot,875,FALSE,Non-Loyal,Medium
2902,Expat,34,Male,New Baneshwor,Non-Vegetarian,Mild,1902,FALSE,Non-Loyal,High
2903,Local,37,Male,Thamel,No Preference,Hot,395,FALSE,Non-Loyal,Low
2904,Local,49,Female,Battisputali,Non-Vegetarian,Hot,967,TRUE,Loyal,Medium
2905,Student,18,Male,Balkhu,No Preference,Hot,658,FALSE,Non-Loyal,Medium
2906,Expat,30,Male,Bouddha,Non-Vegetarian,Hot,1096,TRUE,Loyal,High
2907,Tourist,41,Female,New Baneshwor,Vegetarian,Mild,1758,TRUE,Loyal,High
2908,Local,57,Female,Koteshwor,Vegetarian,Mild,353,FALSE,Non-Loyal,Low
2909,Tourist,50,Female,Koteshwor,No Preference,Medium,834,TRUE,Loyal,Medium
2910,Expat,28,Male,New Baneshwor,Vegetarian,Hot,855,TRUE,Loyal,Medium
2911,Corporate,29,Female,Baluwatar,No Preference,Medium,1161,TRUE,Loyal,High
2912,Student,18,Male,Kalanki,Vegetarian,Medium,679,TRUE,Loyal,Medium
2913,Local,24,Male,Bouddha,Vegetarian,Medium,781,FALSE,Non-Loyal,Medium
2914,Local,55,Female,Baluwatar,Non-Vegetarian,Hot,499,FALSE,Non-Loyal,Low
2915,Corporate,35,Female,Jorpati,No Preference,Mild,1152,TRUE,Loyal,High
2916,Local,58,Male,Jorpati,Non-Vegetarian,Medium,361,FALSE,Non-Loyal,Low
2917,Local,54,Male,Kalimati,Vegetarian,Medium,552,FALSE,Non-Loyal,Medium
2918,Local,27,Female,Kalanki,Non-Vegetarian,Medium,658,FALSE,Non-Loyal,Medium
2919,Corporate,43,Female,New Baneshwor,Non-Vegetarian,Mild,1033,TRUE,Loyal,High
2920,Corporate,47,Female,New Baneshwor,No Preference,Medium,951,TRUE,Loyal,Medium
2921,Tourist,30,Male,Koteshwor,Non-Vegetarian,Mild,2129,FALSE,Non-Loyal,High
2922,Expat,27,Female,Koteshwor,No Preference,Medium,1746,TRUE,Loyal,High
2923,Local,32,Female,Putalisadak,No Preference,Medium,364,FALSE,Non-Loyal,Low
2924,Local,20,Male,Bouddha,Vegetarian,Medium,308,FALSE,Non-Loyal,Low
2925,Local,22,Female,Bouddha,Vegetarian,Hot,652,TRUE,Loyal,Medium
2926,Local,45,Male,Thamel,Non-Vegetarian,Mild,955,FALSE,Non-Loyal,Medium
2927,Local,55,Male,Durbarmarg,No Preference,Mild,873,FALSE,Non-Loyal,Medium
2928,Local,54,Female,Battisputali,Non-Vegetarian,Hot,722,FALSE,Non-Loyal,Medium
2929,Local,55,Female,Chabahil,Non-Vegetarian,Mild,321,FALSE,Non-Loyal,Low
2930,Local,25,Male,Thamel,Vegetarian,Medium,696,FALSE,Non-Loyal,Medium
2931,Tourist,54,Male,Koteshwor,No Preference,Mild,1379,FALSE,Non-Loyal,High
2932,Local,56,Male,Kalanki,Non-Vegetarian,Mild,675,TRUE,Loyal,Medium
2933,Local,41,Female,Durbarmarg,Non-Vegetarian,Medium,321,TRUE,Loyal,Low
2934,Student,18,Female,Balkhu,Vegetarian,Medium,378,FALSE,Non-Loyal,Low
2935,Student,22,Male,Balkhu,Non-Vegetarian,Medium,297,FALSE,Non-Loyal,Low
2936,Expat,55,Female,Thamel,No Preference,Mild,1469,FALSE,Non-Loyal,High
2937,Expat,54,Male,Kalimati,No Preference,Hot,1690,FALSE,Non-Loyal,High
2938,Student,19,Male,Battisputali,Non-Vegetarian,Hot,243,FALSE,Non-Loyal,Low
2939,Local,34,Male,Balkhu,No Preference,Mild,436,TRUE,Loyal,Low
2940,Local,23,Female,Durbarmarg,Non-Vegetarian,Mild,848,TRUE,Loyal,Medium
2941,Expat,31,Female,Thamel,Non-Vegetarian,Medium,1777,FALSE,Non-Loyal,High
2942,Local,40,Male,Bouddha,Vegetarian,Hot,798,TRUE,Loyal,Medium
2943,Local,55,Female,New Baneshwor,Vegetarian,Medium,666,FALSE,Non-Loyal,Medium
2944,Student,24,Male,Battisputali,Vegetarian,Medium,471,FALSE,Non-Loyal,Low
2945,Student,25,Male,Durbarmarg,Non-Vegetarian,Mild,245,FALSE,Non-Loyal,Low
